País,Área geográfica,Quintil,Años,id_fuente,ids_notas,iso3,valor
México,Rural,Quintil 4,2002,26,,MEX,3.8
México,Rural,Quintil 5,2002,26,,MEX,3
México,Rural,Total quintiles,2002,26,,MEX,4.3
México,Urbana,Quintil 1,2002,26,,MEX,5.4
México,Urbana,Quintil 2,2002,26,,MEX,4.4
México,Urbana,Quintil 3,2002,26,,MEX,4.1
México,Urbana,Quintil 4,2002,26,,MEX,3.6
México,Urbana,Quintil 5,2002,26,,MEX,2.9
México,Urbana,Total quintiles,2002,26,,MEX,4.1
México,Nacional,Quintil 1,2004,26,,MEX,5.2
México,Nacional,Quintil 2,2004,26,,MEX,4.5
México,Nacional,Quintil 3,2004,26,,MEX,4
México,Nacional,Quintil 4,2004,26,,MEX,3.5
México,Nacional,Quintil 5,2004,26,,MEX,2.9
México,Nacional,Total quintiles,2004,26,,MEX,4
México,Rural,Quintil 1,2004,26,,MEX,5.6
México,Rural,Quintil 2,2004,26,,MEX,4.7
México,Rural,Quintil 3,2004,26,,MEX,4.4
México,Rural,Quintil 4,2004,26,,MEX,3.7
México,Rural,Quintil 5,2004,26,,MEX,3
México,Rural,Total quintiles,2004,26,,MEX,4.3
México,Urbana,Quintil 1,2004,26,,MEX,5.1
México,Urbana,Quintil 2,2004,26,,MEX,4.4
México,Urbana,Quintil 3,2004,26,,MEX,3.9
México,Urbana,Quintil 4,2004,26,,MEX,3.5
México,Urbana,Quintil 5,2004,26,,MEX,2.9
México,Urbana,Total quintiles,2004,26,,MEX,4
México,Nacional,Quintil 1,2006,26,,MEX,5.2
México,Nacional,Quintil 2,2006,26,,MEX,4.5
México,Nacional,Quintil 3,2006,26,,MEX,3.9
México,Nacional,Quintil 4,2006,26,,MEX,3.4
México,Nacional,Quintil 5,2006,26,,MEX,2.8
México,Nacional,Total quintiles,2006,26,,MEX,4
México,Rural,Quintil 1,2006,26,,MEX,5.5
México,Rural,Quintil 2,2006,26,,MEX,4.6
México,Rural,Quintil 3,2006,26,,MEX,4.1
México,Rural,Quintil 4,2006,26,,MEX,3.7
México,Rural,Quintil 5,2006,26,,MEX,2.8
México,Rural,Total quintiles,2006,26,,MEX,4.1
México,Urbana,Quintil 1,2006,26,,MEX,5.2
México,Urbana,Quintil 2,2006,26,,MEX,4.5
México,Urbana,Quintil 3,2006,26,,MEX,3.9
México,Urbana,Quintil 4,2006,26,,MEX,3.3
México,Urbana,Quintil 5,2006,26,,MEX,2.8
México,Urbana,Total quintiles,2006,26,,MEX,3.9
México,Nacional,Quintil 1,2008,26,,MEX,4.9
México,Nacional,Quintil 2,2008,26,,MEX,4.5
México,Nacional,Quintil 3,2008,26,,MEX,4.1
México,Nacional,Quintil 4,2008,26,,MEX,3.6
México,Nacional,Quintil 5,2008,26,,MEX,2.9
México,Nacional,Total quintiles,2008,26,,MEX,4
México,Rural,Quintil 1,2008,26,,MEX,5.4
México,Rural,Quintil 2,2008,26,,MEX,4.7
México,Rural,Quintil 3,2008,26,,MEX,4.4
México,Rural,Quintil 4,2008,26,,MEX,3.9
México,Rural,Quintil 5,2008,26,,MEX,3.2
México,Rural,Total quintiles,2008,26,,MEX,4.3
México,Urbana,Quintil 1,2008,26,,MEX,4.8
México,Urbana,Quintil 2,2008,26,,MEX,4.4
México,Urbana,Quintil 3,2008,26,,MEX,4
México,Urbana,Quintil 4,2008,26,,MEX,3.5
México,Urbana,Quintil 5,2008,26,,MEX,2.9
México,Urbana,Total quintiles,2008,26,,MEX,3.9
México,Nacional,Quintil 1,2010,26,,MEX,4.8
México,Nacional,Quintil 2,2010,26,,MEX,4.3
México,Nacional,Quintil 3,2010,26,,MEX,4
México,Nacional,Quintil 4,2010,26,,MEX,3.5
México,Nacional,Quintil 5,2010,26,,MEX,2.8
México,Nacional,Total quintiles,2010,26,,MEX,3.9
México,Rural,Quintil 1,2010,26,,MEX,5.4
México,Rural,Quintil 2,2010,26,,MEX,4.5
México,Rural,Quintil 3,2010,26,,MEX,4.1
México,Rural,Quintil 4,2010,26,,MEX,3.8
México,Rural,Quintil 5,2010,26,,MEX,3.2
México,Rural,Total quintiles,2010,26,,MEX,4.2
México,Urbana,Quintil 1,2010,26,,MEX,4.7
México,Urbana,Quintil 2,2010,26,,MEX,4.2
México,Urbana,Quintil 3,2010,26,,MEX,3.9
México,Urbana,Quintil 4,2010,26,,MEX,3.3
México,Urbana,Quintil 5,2010,26,,MEX,2.7
México,Urbana,Total quintiles,2010,26,,MEX,3.8
México,Nacional,Quintil 1,2012,26,,MEX,4.5
México,Nacional,Quintil 2,2012,26,,MEX,4.2
México,Nacional,Quintil 3,2012,26,,MEX,3.9
México,Nacional,Quintil 4,2012,26,,MEX,3.4
México,Nacional,Quintil 5,2012,26,,MEX,2.7
México,Nacional,Total quintiles,2012,26,,MEX,3.7
México,Rural,Quintil 1,2012,26,,MEX,4.9
México,Rural,Quintil 2,2012,26,,MEX,4.3
México,Rural,Quintil 3,2012,26,,MEX,4
México,Rural,Quintil 4,2012,26,,MEX,3.7
México,Rural,Quintil 5,2012,26,,MEX,2.9
México,Rural,Total quintiles,2012,26,,MEX,4
México,Urbana,Quintil 1,2012,26,,MEX,4.5
México,Urbana,Quintil 2,2012,26,,MEX,4.2
México,Urbana,Quintil 3,2012,26,,MEX,3.8
México,Urbana,Quintil 4,2012,26,,MEX,3.3
México,Urbana,Quintil 5,2012,26,,MEX,2.7
México,Urbana,Total quintiles,2012,26,,MEX,3.7
México,Nacional,Quintil 1,2014,26,,MEX,4.6
México,Nacional,Quintil 2,2014,26,,MEX,4.2
México,Nacional,Quintil 3,2014,26,,MEX,3.8
México,Nacional,Quintil 4,2014,26,,MEX,3.3
México,Nacional,Quintil 5,2014,26,,MEX,2.7
México,Nacional,Total quintiles,2014,26,,MEX,3.7
México,Rural,Quintil 1,2014,26,,MEX,4.9
México,Rural,Quintil 2,2014,26,,MEX,4.2
México,Rural,Quintil 3,2014,26,,MEX,4.1
México,Rural,Quintil 4,2014,26,,MEX,3.6
México,Rural,Quintil 5,2014,26,,MEX,2.8
México,Rural,Total quintiles,2014,26,,MEX,3.9
México,Urbana,Quintil 1,2014,26,,MEX,4.5
México,Urbana,Quintil 2,2014,26,,MEX,4.2
México,Urbana,Quintil 3,2014,26,,MEX,3.8
México,Urbana,Quintil 4,2014,26,,MEX,3.2
México,Urbana,Quintil 5,2014,26,,MEX,2.7
México,Urbana,Total quintiles,2014,26,,MEX,3.7
México,Nacional,Quintil 1,2016,26,,MEX,4.6
México,Nacional,Quintil 2,2016,26,,MEX,4.1
México,Nacional,Quintil 3,2016,26,,MEX,3.7
México,Nacional,Quintil 4,2016,26,,MEX,3.3
México,Nacional,Quintil 5,2016,26,,MEX,2.6
México,Nacional,Total quintiles,2016,26,,MEX,3.7
México,Rural,Quintil 1,2016,26,,MEX,4.8
México,Rural,Quintil 2,2016,26,,MEX,4.3
México,Rural,Quintil 3,2016,26,,MEX,4
México,Rural,Quintil 4,2016,26,,MEX,3.6
México,Rural,Quintil 5,2016,26,,MEX,2.9
México,Rural,Total quintiles,2016,26,,MEX,3.9
México,Urbana,Quintil 1,2016,26,,MEX,4.5
México,Urbana,Quintil 2,2016,26,,MEX,4.1
México,Urbana,Quintil 3,2016,26,,MEX,3.6
México,Urbana,Quintil 4,2016,26,,MEX,3.2
México,Urbana,Quintil 5,2016,26,,MEX,2.5
México,Urbana,Total quintiles,2016,26,,MEX,3.6
México,Nacional,Quintil 1,2018,26,,MEX,4.4
México,Nacional,Quintil 2,2018,26,,MEX,4.1
México,Nacional,Quintil 3,2018,26,,MEX,3.7
México,Nacional,Quintil 4,2018,26,,MEX,3.2
México,Nacional,Quintil 5,2018,26,,MEX,2.6
México,Nacional,Total quintiles,2018,26,,MEX,3.6
México,Rural,Quintil 1,2018,26,,MEX,4.6
México,Rural,Quintil 2,2018,26,,MEX,4.2
México,Rural,Quintil 3,2018,26,,MEX,3.9
México,Rural,Quintil 4,2018,26,,MEX,3.5
México,Rural,Quintil 5,2018,26,,MEX,2.8
México,Rural,Total quintiles,2018,26,,MEX,3.8
México,Urbana,Quintil 1,2018,26,,MEX,4.5
México,Urbana,Quintil 2,2018,26,,MEX,4.1
México,Urbana,Quintil 3,2018,26,,MEX,3.6
México,Urbana,Quintil 4,2018,26,,MEX,3.1
México,Urbana,Quintil 5,2018,26,,MEX,2.5
México,Urbana,Total quintiles,2018,26,,MEX,3.5
Nicaragua,Nacional,Quintil 1,2001,26,,NIC,6.7
Nicaragua,Nacional,Quintil 2,2001,26,,NIC,6
Nicaragua,Nacional,Quintil 3,2001,26,,NIC,5.3
Nicaragua,Nacional,Quintil 4,2001,26,,NIC,4.7
Nicaragua,Nacional,Quintil 5,2001,26,,NIC,3.9
Nicaragua,Nacional,Total quintiles,2001,26,,NIC,5.3
Nicaragua,Rural,Quintil 1,2001,26,,NIC,7.1
Nicaragua,Rural,Quintil 2,2001,26,,NIC,6.5
Nicaragua,Rural,Quintil 3,2001,26,,NIC,5.8
Nicaragua,Rural,Quintil 4,2001,26,,NIC,5.1
Nicaragua,Rural,Quintil 5,2001,26,,NIC,4.1
Nicaragua,Rural,Total quintiles,2001,26,,NIC,5.7
Nicaragua,Urbana,Quintil 1,2001,26,,NIC,6.2
Nicaragua,Urbana,Quintil 2,2001,26,,NIC,5.6
Nicaragua,Urbana,Quintil 3,2001,26,,NIC,5
Nicaragua,Urbana,Quintil 4,2001,26,,NIC,4.7
Nicaragua,Urbana,Quintil 5,2001,26,,NIC,3.8
Nicaragua,Urbana,Total quintiles,2001,26,,NIC,5.1
Nicaragua,Nacional,Quintil 1,2005,26,,NIC,6.4
Nicaragua,Nacional,Quintil 2,2005,26,,NIC,5.8
Nicaragua,Nacional,Quintil 3,2005,26,,NIC,5.4
Nicaragua,Nacional,Quintil 4,2005,26,,NIC,4.6
Nicaragua,Nacional,Quintil 5,2005,26,,NIC,3.7
Nicaragua,Nacional,Total quintiles,2005,26,,NIC,5.2
Nicaragua,Rural,Quintil 1,2005,26,,NIC,6.6
Nicaragua,Rural,Quintil 2,2005,26,,NIC,6.3
Nicaragua,Rural,Quintil 3,2005,26,,NIC,5.7
Nicaragua,Rural,Quintil 4,2005,26,,NIC,5.1
Nicaragua,Rural,Quintil 5,2005,26,,NIC,3.8
Nicaragua,Rural,Total quintiles,2005,26,,NIC,5.5
Nicaragua,Urbana,Quintil 1,2005,26,,NIC,5.9
Nicaragua,Urbana,Quintil 2,2005,26,,NIC,5.7
Nicaragua,Urbana,Quintil 3,2005,26,,NIC,5.1
Nicaragua,Urbana,Quintil 4,2005,26,,NIC,4.5
Nicaragua,Urbana,Quintil 5,2005,26,,NIC,3.7
Nicaragua,Urbana,Total quintiles,2005,26,,NIC,5
Nicaragua,Nacional,Quintil 1,2009,26,,NIC,5.8
Nicaragua,Nacional,Quintil 2,2009,26,,NIC,5.3
Nicaragua,Nacional,Quintil 3,2009,26,,NIC,4.7
Nicaragua,Nacional,Quintil 4,2009,26,,NIC,4.3
Nicaragua,Nacional,Quintil 5,2009,26,,NIC,3.5
Nicaragua,Nacional,Total quintiles,2009,26,,NIC,4.7
Nicaragua,Rural,Quintil 1,2009,26,,NIC,6.2
Nicaragua,Rural,Quintil 2,2009,26,,NIC,5.7
Nicaragua,Rural,Quintil 3,2009,26,,NIC,5.3
Nicaragua,Rural,Quintil 4,2009,26,,NIC,4.5
Nicaragua,Rural,Quintil 5,2009,26,,NIC,4.1
Nicaragua,Rural,Total quintiles,2009,26,,NIC,5.2
Nicaragua,Urbana,Quintil 1,2009,26,,NIC,5.3
Nicaragua,Urbana,Quintil 2,2009,26,,NIC,5
Nicaragua,Urbana,Quintil 3,2009,26,,NIC,4.5
Nicaragua,Urbana,Quintil 4,2009,26,,NIC,4.1
Nicaragua,Urbana,Quintil 5,2009,26,,NIC,3.4
Nicaragua,Urbana,Total quintiles,2009,26,,NIC,4.5
Nicaragua,Nacional,Quintil 1,2014,26,,NIC,5
Nicaragua,Nacional,Quintil 2,2014,26,,NIC,4.8
Nicaragua,Nacional,Quintil 3,2014,26,,NIC,4.7
Nicaragua,Nacional,Quintil 4,2014,26,,NIC,4.1
Nicaragua,Nacional,Quintil 5,2014,26,,NIC,3.3
Nicaragua,Nacional,Total quintiles,2014,26,,NIC,4.4
Nicaragua,Rural,Quintil 1,2014,26,,NIC,5.1
Nicaragua,Rural,Quintil 2,2014,26,,NIC,4.9
Nicaragua,Rural,Quintil 3,2014,26,,NIC,4.8
Nicaragua,Rural,Quintil 4,2014,26,,NIC,4.4
Nicaragua,Rural,Quintil 5,2014,26,,NIC,3.5
Nicaragua,Rural,Total quintiles,2014,26,,NIC,4.6
Nicaragua,Urbana,Quintil 1,2014,26,,NIC,4.9
Nicaragua,Urbana,Quintil 2,2014,26,,NIC,4.8
Nicaragua,Urbana,Quintil 3,2014,26,,NIC,4.4
Nicaragua,Urbana,Quintil 4,2014,26,,NIC,3.7
Nicaragua,Urbana,Quintil 5,2014,26,,NIC,3.3
Nicaragua,Urbana,Total quintiles,2014,26,,NIC,4.2
Panamá,Nacional,Quintil 1,2000,26,10359,PAN,4.6
Panamá,Nacional,Quintil 2,2000,26,10359,PAN,4.3
Panamá,Nacional,Quintil 3,2000,26,10359,PAN,4
Panamá,Nacional,Quintil 4,2000,26,10359,PAN,3.5
Panamá,Nacional,Quintil 5,2000,26,10359,PAN,2.9
Panamá,Nacional,Total quintiles,2000,26,10359,PAN,3.9
Panamá,Rural,Quintil 1,2000,26,10359,PAN,4.8
Panamá,Rural,Quintil 2,2000,26,10359,PAN,4.4
Panamá,Rural,Quintil 3,2000,26,10359,PAN,4.1
Panamá,Rural,Quintil 4,2000,26,10359,PAN,3.7
Panamá,Rural,Quintil 5,2000,26,10359,PAN,2.8
Panamá,Rural,Total quintiles,2000,26,10359,PAN,4
Panamá,Urbana,Quintil 1,2000,26,10359,PAN,4.6
Panamá,Urbana,Quintil 2,2000,26,10359,PAN,4.2
Panamá,Urbana,Quintil 3,2000,26,10359,PAN,4
Panamá,Urbana,Quintil 4,2000,26,10359,PAN,3.3
Panamá,Urbana,Quintil 5,2000,26,10359,PAN,2.9
Panamá,Urbana,Total quintiles,2000,26,10359,PAN,3.8
Panamá,Nacional,Quintil 1,2001,26,10359,PAN,5.2
Panamá,Nacional,Quintil 2,2001,26,10359,PAN,4.6
Panamá,Nacional,Quintil 3,2001,26,10359,PAN,4.2
Panamá,Nacional,Quintil 4,2001,26,10359,PAN,3.7
Panamá,Nacional,Quintil 5,2001,26,10359,PAN,3
Panamá,Nacional,Total quintiles,2001,26,10359,PAN,4.1
Panamá,Rural,Quintil 1,2001,26,10359,PAN,6.2
Panamá,Rural,Quintil 2,2001,26,10359,PAN,5
Panamá,Rural,Quintil 3,2001,26,10359,PAN,4.5
Panamá,Rural,Quintil 4,2001,26,10359,PAN,3.8
Panamá,Rural,Quintil 5,2001,26,10359,PAN,3
Panamá,Rural,Total quintiles,2001,26,10359,PAN,4.5
Panamá,Urbana,Quintil 1,2001,26,10359,PAN,4.7
Panamá,Urbana,Quintil 2,2001,26,10359,PAN,4.4
Panamá,Urbana,Quintil 3,2001,26,10359,PAN,4.1
Panamá,Urbana,Quintil 4,2001,26,10359,PAN,3.5
Panamá,Urbana,Quintil 5,2001,26,10359,PAN,3
Panamá,Urbana,Total quintiles,2001,26,10359,PAN,3.9
Panamá,Nacional,Quintil 1,2002,26,10359,PAN,5.1
Panamá,Nacional,Quintil 2,2002,26,10359,PAN,4.5
Panamá,Nacional,Quintil 3,2002,26,10359,PAN,4.1
Panamá,Nacional,Quintil 4,2002,26,10359,PAN,3.7
Panamá,Nacional,Quintil 5,2002,26,10359,PAN,3
Panamá,Nacional,Total quintiles,2002,26,10359,PAN,4.1
Panamá,Rural,Quintil 1,2002,26,10359,PAN,5.9
Panamá,Rural,Quintil 2,2002,26,10359,PAN,4.8
Panamá,Rural,Quintil 3,2002,26,10359,PAN,4.3
Panamá,Rural,Quintil 4,2002,26,10359,PAN,3.7
Panamá,Rural,Quintil 5,2002,26,10359,PAN,2.8
Panamá,Rural,Total quintiles,2002,26,10359,PAN,4.3
Panamá,Urbana,Quintil 1,2002,26,10359,PAN,4.8
Panamá,Urbana,Quintil 2,2002,26,10359,PAN,4.4
Panamá,Urbana,Quintil 3,2002,26,10359,PAN,4
Panamá,Urbana,Quintil 4,2002,26,10359,PAN,3.4
Panamá,Urbana,Quintil 5,2002,26,10359,PAN,3
Panamá,Urbana,Total quintiles,2002,26,10359,PAN,3.9
Panamá,Nacional,Quintil 1,2003,26,10359,PAN,5
Panamá,Nacional,Quintil 2,2003,26,10359,PAN,4.4
Panamá,Nacional,Quintil 3,2003,26,10359,PAN,4
Panamá,Nacional,Quintil 4,2003,26,10359,PAN,3.6
Panamá,Nacional,Quintil 5,2003,26,10359,PAN,3
Panamá,Nacional,Total quintiles,2003,26,10359,PAN,4
Panamá,Rural,Quintil 1,2003,26,10359,PAN,5.8
Panamá,Rural,Quintil 2,2003,26,10359,PAN,4.7
Panamá,Rural,Quintil 3,2003,26,10359,PAN,4.3
Panamá,Rural,Quintil 4,2003,26,10359,PAN,3.6
Panamá,Rural,Quintil 5,2003,26,10359,PAN,2.8
Panamá,Rural,Total quintiles,2003,26,10359,PAN,4.2
Panamá,Urbana,Quintil 1,2003,26,10359,PAN,4.6
Panamá,Urbana,Quintil 2,2003,26,10359,PAN,4.3
Panamá,Urbana,Quintil 3,2003,26,10359,PAN,3.9
Panamá,Urbana,Quintil 4,2003,26,10359,PAN,3.4
Panamá,Urbana,Quintil 5,2003,26,10359,PAN,3
Panamá,Urbana,Total quintiles,2003,26,10359,PAN,3.8
Panamá,Nacional,Quintil 1,2004,26,10359,PAN,4.9
Panamá,Nacional,Quintil 2,2004,26,10359,PAN,4.3
Panamá,Nacional,Quintil 3,2004,26,10359,PAN,4
Panamá,Nacional,Quintil 4,2004,26,10359,PAN,3.3
Panamá,Nacional,Quintil 5,2004,26,10359,PAN,2.9
Panamá,Nacional,Total quintiles,2004,26,10359,PAN,3.9
Panamá,Rural,Quintil 1,2004,26,10359,PAN,5.6
Panamá,Rural,Quintil 2,2004,26,10359,PAN,4.7
Panamá,Rural,Quintil 3,2004,26,10359,PAN,4.1
Panamá,Rural,Quintil 4,2004,26,10359,PAN,3.6
Panamá,Rural,Quintil 5,2004,26,10359,PAN,2.6
Panamá,Rural,Total quintiles,2004,26,10359,PAN,4.1
Panamá,Urbana,Quintil 1,2004,26,10359,PAN,4.5
Panamá,Urbana,Quintil 2,2004,26,10359,PAN,4.4
Panamá,Urbana,Quintil 3,2004,26,10359,PAN,3.8
Panamá,Urbana,Quintil 4,2004,26,10359,PAN,3.3
Panamá,Urbana,Quintil 5,2004,26,10359,PAN,2.9
Panamá,Urbana,Total quintiles,2004,26,10359,PAN,3.8
Panamá,Nacional,Quintil 1,2005,26,10359,PAN,4.9
Panamá,Nacional,Quintil 2,2005,26,10359,PAN,4.3
Panamá,Nacional,Quintil 3,2005,26,10359,PAN,3.9
Panamá,Nacional,Quintil 4,2005,26,10359,PAN,3.3
Panamá,Nacional,Quintil 5,2005,26,10359,PAN,2.9
Panamá,Nacional,Total quintiles,2005,26,10359,PAN,3.8
Panamá,Rural,Quintil 1,2005,26,10359,PAN,5.5
Panamá,Rural,Quintil 2,2005,26,10359,PAN,4.4
Panamá,Rural,Quintil 3,2005,26,10359,PAN,4.1
Panamá,Rural,Quintil 4,2005,26,10359,PAN,3.5
Panamá,Rural,Quintil 5,2005,26,10359,PAN,2.7
Panamá,Rural,Total quintiles,2005,26,10359,PAN,4
Panamá,Urbana,Quintil 1,2005,26,10359,PAN,4.6
Panamá,Urbana,Quintil 2,2005,26,10359,PAN,4.2
Panamá,Urbana,Quintil 3,2005,26,10359,PAN,3.7
Panamá,Urbana,Quintil 4,2005,26,10359,PAN,3.2
Panamá,Urbana,Quintil 5,2005,26,10359,PAN,2.8
Panamá,Urbana,Total quintiles,2005,26,10359,PAN,3.7
Panamá,Nacional,Quintil 1,2006,26,10359,PAN,4.9
Panamá,Nacional,Quintil 2,2006,26,10359,PAN,4.2
Panamá,Nacional,Quintil 3,2006,26,10359,PAN,3.8
Panamá,Nacional,Quintil 4,2006,26,10359,PAN,3.3
Panamá,Nacional,Quintil 5,2006,26,10359,PAN,2.8
Panamá,Nacional,Total quintiles,2006,26,10359,PAN,3.8
Panamá,Rural,Quintil 1,2006,26,10359,PAN,5.7
Panamá,Rural,Quintil 2,2006,26,10359,PAN,4.6
Panamá,Rural,Quintil 3,2006,26,10359,PAN,4.1
Panamá,Rural,Quintil 4,2006,26,10359,PAN,3.4
Panamá,Rural,Quintil 5,2006,26,10359,PAN,2.6
Panamá,Rural,Total quintiles,2006,26,10359,PAN,4.1
Panamá,Urbana,Quintil 1,2006,26,10359,PAN,4.5
Panamá,Urbana,Quintil 2,2006,26,10359,PAN,4.2
Panamá,Urbana,Quintil 3,2006,26,10359,PAN,3.8
Panamá,Urbana,Quintil 4,2006,26,10359,PAN,3.2
Panamá,Urbana,Quintil 5,2006,26,10359,PAN,2.8
Panamá,Urbana,Total quintiles,2006,26,10359,PAN,3.7
Panamá,Nacional,Quintil 1,2007,26,10359,PAN,5
Panamá,Nacional,Quintil 2,2007,26,10359,PAN,4.2
Panamá,Nacional,Quintil 3,2007,26,10359,PAN,3.8
Panamá,Nacional,Quintil 4,2007,26,10359,PAN,3.3
Panamá,Nacional,Quintil 5,2007,26,10359,PAN,2.8
Panamá,Nacional,Total quintiles,2007,26,10359,PAN,3.8
Panamá,Rural,Quintil 1,2007,26,10359,PAN,5.9
Panamá,Rural,Quintil 2,2007,26,10359,PAN,4.6
Panamá,Rural,Quintil 3,2007,26,10359,PAN,4
Panamá,Rural,Quintil 4,2007,26,10359,PAN,3.4
Panamá,Rural,Quintil 5,2007,26,10359,PAN,2.6
Panamá,Rural,Total quintiles,2007,26,10359,PAN,4.1
Panamá,Urbana,Quintil 1,2007,26,10359,PAN,4.5
Panamá,Urbana,Quintil 2,2007,26,10359,PAN,4
Panamá,Urbana,Quintil 3,2007,26,10359,PAN,3.8
Panamá,Urbana,Quintil 4,2007,26,10359,PAN,3.2
Panamá,Urbana,Quintil 5,2007,26,10359,PAN,2.7
Panamá,Urbana,Total quintiles,2007,26,10359,PAN,3.6
Panamá,Nacional,Quintil 1,2008,26,10359,PAN,4.9
Panamá,Nacional,Quintil 2,2008,26,10359,PAN,4.2
Panamá,Nacional,Quintil 3,2008,26,10359,PAN,3.8
Panamá,Nacional,Quintil 4,2008,26,10359,PAN,3.2
Panamá,Nacional,Quintil 5,2008,26,10359,PAN,2.7
Panamá,Nacional,Total quintiles,2008,26,10359,PAN,3.8
Panamá,Rural,Quintil 1,2008,26,10359,PAN,5.9
Panamá,Rural,Quintil 2,2008,26,10359,PAN,4.5
Panamá,Rural,Quintil 3,2008,26,10359,PAN,3.9
Panamá,Rural,Quintil 4,2008,26,10359,PAN,3.4
Panamá,Rural,Quintil 5,2008,26,10359,PAN,2.6
Panamá,Rural,Total quintiles,2008,26,10359,PAN,4.1
Panamá,Urbana,Quintil 1,2008,26,10359,PAN,4.4
Panamá,Urbana,Quintil 2,2008,26,10359,PAN,4.2
Panamá,Urbana,Quintil 3,2008,26,10359,PAN,3.7
Panamá,Urbana,Quintil 4,2008,26,10359,PAN,3.1
Panamá,Urbana,Quintil 5,2008,26,10359,PAN,2.8
Panamá,Urbana,Total quintiles,2008,26,10359,PAN,3.6
Panamá,Nacional,Quintil 1,2009,26,10359,PAN,4.9
Panamá,Nacional,Quintil 2,2009,26,10359,PAN,4.2
Panamá,Nacional,Quintil 3,2009,26,10359,PAN,3.8
Panamá,Nacional,Quintil 4,2009,26,10359,PAN,3.3
Panamá,Nacional,Quintil 5,2009,26,10359,PAN,2.7
Panamá,Nacional,Total quintiles,2009,26,10359,PAN,3.8
Panamá,Rural,Quintil 1,2009,26,10359,PAN,5.5
Panamá,Rural,Quintil 2,2009,26,10359,PAN,4.7
Panamá,Rural,Quintil 3,2009,26,10359,PAN,3.9
Panamá,Rural,Quintil 4,2009,26,10359,PAN,3.4
Panamá,Rural,Quintil 5,2009,26,10359,PAN,2.5
Panamá,Rural,Total quintiles,2009,26,10359,PAN,4
Panamá,Urbana,Quintil 1,2009,26,10359,PAN,4.4
Panamá,Urbana,Quintil 2,2009,26,10359,PAN,4.2
Panamá,Urbana,Quintil 3,2009,26,10359,PAN,3.7
Panamá,Urbana,Quintil 4,2009,26,10359,PAN,3.1
Panamá,Urbana,Quintil 5,2009,26,10359,PAN,2.6
Panamá,Urbana,Total quintiles,2009,26,10359,PAN,3.6
Panamá,Nacional,Quintil 1,2011,26,10359,PAN,4.7
Panamá,Nacional,Quintil 2,2011,26,10359,PAN,3.8
Panamá,Nacional,Quintil 3,2011,26,10359,PAN,3.5
Panamá,Nacional,Quintil 4,2011,26,10359,PAN,3.1
Panamá,Nacional,Quintil 5,2011,26,10359,PAN,2.5
Panamá,Nacional,Total quintiles,2011,26,10359,PAN,3.5
Panamá,Rural,Quintil 1,2011,26,10359,PAN,5.7
Panamá,Rural,Quintil 2,2011,26,10359,PAN,4.4
Panamá,Rural,Quintil 3,2011,26,10359,PAN,3.4
Panamá,Rural,Quintil 4,2011,26,10359,PAN,3.1
Panamá,Rural,Quintil 5,2011,26,10359,PAN,2.5
Panamá,Rural,Total quintiles,2011,26,10359,PAN,3.8
Panamá,Urbana,Quintil 1,2011,26,10359,PAN,4.2
Panamá,Urbana,Quintil 2,2011,26,10359,PAN,3.8
Panamá,Urbana,Quintil 3,2011,26,10359,PAN,3.4
Panamá,Urbana,Quintil 4,2011,26,10359,PAN,2.9
Panamá,Urbana,Quintil 5,2011,26,10359,PAN,2.5
Panamá,Urbana,Total quintiles,2011,26,10359,PAN,3.4
Panamá,Nacional,Quintil 1,2013,26,10359,PAN,4.8
Panamá,Nacional,Quintil 2,2013,26,10359,PAN,4
Panamá,Nacional,Quintil 3,2013,26,10359,PAN,3.6
Panamá,Nacional,Quintil 4,2013,26,10359,PAN,3.2
Panamá,Nacional,Quintil 5,2013,26,10359,PAN,2.6
Panamá,Nacional,Total quintiles,2013,26,10359,PAN,3.7
Panamá,Rural,Quintil 1,2013,26,10359,PAN,5.8
Panamá,Rural,Quintil 2,2013,26,10359,PAN,4.6
Panamá,Rural,Quintil 3,2013,26,10359,PAN,3.5
Panamá,Rural,Quintil 4,2013,26,10359,PAN,3.2
Panamá,Rural,Quintil 5,2013,26,10359,PAN,2.6
Panamá,Rural,Total quintiles,2013,26,10359,PAN,4
Panamá,Urbana,Quintil 1,2013,26,10359,PAN,4.4
Panamá,Urbana,Quintil 2,2013,26,10359,PAN,4
Panamá,Urbana,Quintil 3,2013,26,10359,PAN,3.6
Panamá,Urbana,Quintil 4,2013,26,10359,PAN,3
Panamá,Urbana,Quintil 5,2013,26,10359,PAN,2.6
Panamá,Urbana,Total quintiles,2013,26,10359,PAN,3.5
Panamá,Nacional,Quintil 1,2014,26,10360,PAN,4.7
Panamá,Nacional,Quintil 2,2014,26,10360,PAN,3.9
Panamá,Nacional,Quintil 3,2014,26,10360,PAN,3.6
Panamá,Nacional,Quintil 4,2014,26,10360,PAN,3.2
Panamá,Nacional,Quintil 5,2014,26,10360,PAN,2.6
Panamá,Nacional,Total quintiles,2014,26,10360,PAN,3.6
Panamá,Rural,Quintil 1,2014,26,10360,PAN,5.8
Panamá,Rural,Quintil 2,2014,26,10360,PAN,4.3
Panamá,Rural,Quintil 3,2014,26,10360,PAN,3.7
Panamá,Rural,Quintil 4,2014,26,10360,PAN,3.3
Panamá,Rural,Quintil 5,2014,26,10360,PAN,2.5
Panamá,Rural,Total quintiles,2014,26,10360,PAN,3.9
