Sexo,País,Área geográfica,Grupo edad para participación en la PEA,Años,id_fuente,ids_notas,iso3,valor
Mujeres,Panamá,Nacional,35 a 44 años,2003,26,10359,PAN,60.28
Mujeres,Panamá,Nacional,45 a 59 años,2003,26,10359,PAN,49.14
Mujeres,Panamá,Nacional,60 años y más,2003,26,10359,PAN,12.26
Ambos sexos,Panamá,Urbana,Total (15 años y más),2003,26,10359,PAN,62.06
Ambos sexos,Panamá,Urbana,15 a 24 años,2003,26,10359,PAN,46.57
Ambos sexos,Panamá,Urbana,25 a 34 años,2003,26,10359,PAN,80.53
Ambos sexos,Panamá,Urbana,35 a 44 años,2003,26,10359,PAN,80.66
Ambos sexos,Panamá,Urbana,45 a 59 años,2003,26,10359,PAN,70.25
Ambos sexos,Panamá,Urbana,60 años y más,2003,26,10359,PAN,20.65
Hombres,Panamá,Urbana,Total (15 años y más),2003,26,10359,PAN,75.77
Hombres,Panamá,Urbana,15 a 24 años,2003,26,10359,PAN,55.9
Hombres,Panamá,Urbana,25 a 34 años,2003,26,10359,PAN,95.64
Hombres,Panamá,Urbana,35 a 44 años,2003,26,10359,PAN,96.46
Hombres,Panamá,Urbana,45 a 59 años,2003,26,10359,PAN,87.73
Hombres,Panamá,Urbana,60 años y más,2003,26,10359,PAN,32.56
Mujeres,Panamá,Urbana,Total (15 años y más),2003,26,10359,PAN,49.48
Mujeres,Panamá,Urbana,15 a 24 años,2003,26,10359,PAN,37.33
Mujeres,Panamá,Urbana,25 a 34 años,2003,26,10359,PAN,66.55
Mujeres,Panamá,Urbana,35 a 44 años,2003,26,10359,PAN,66.49
Mujeres,Panamá,Urbana,45 a 59 años,2003,26,10359,PAN,54.82
Mujeres,Panamá,Urbana,60 años y más,2003,26,10359,PAN,10.55
Ambos sexos,Panamá,Rural,Total (15 años y más),2003,26,10359,PAN,60.49
Ambos sexos,Panamá,Rural,15 a 24 años,2003,26,10359,PAN,51.01
Ambos sexos,Panamá,Rural,25 a 34 años,2003,26,10359,PAN,69.1
Ambos sexos,Panamá,Rural,35 a 44 años,2003,26,10359,PAN,72.78
Ambos sexos,Panamá,Rural,45 a 59 años,2003,26,10359,PAN,66.16
Ambos sexos,Panamá,Rural,60 años y más,2003,26,10359,PAN,43.75
Hombres,Panamá,Rural,Total (15 años y más),2003,26,10359,PAN,84.17
Hombres,Panamá,Rural,15 a 24 años,2003,26,10359,PAN,71.87
Hombres,Panamá,Rural,25 a 34 años,2003,26,10359,PAN,97.08
Hombres,Panamá,Rural,35 a 44 años,2003,26,10359,PAN,97.27
Hombres,Panamá,Rural,45 a 59 años,2003,26,10359,PAN,92.01
Hombres,Panamá,Rural,60 años y más,2003,26,10359,PAN,65.27
Mujeres,Panamá,Rural,Total (15 años y más),2003,26,10359,PAN,33.59
Mujeres,Panamá,Rural,15 a 24 años,2003,26,10359,PAN,26.81
Mujeres,Panamá,Rural,25 a 34 años,2003,26,10359,PAN,41.74
Mujeres,Panamá,Rural,35 a 44 años,2003,26,10359,PAN,45.22
Mujeres,Panamá,Rural,45 a 59 años,2003,26,10359,PAN,35.52
Mujeres,Panamá,Rural,60 años y más,2003,26,10359,PAN,15.6
Ambos sexos,Panamá,Nacional,Total (15 años y más),2004,26,10359,PAN,62.16
Ambos sexos,Panamá,Nacional,15 a 24 años,2004,26,10359,PAN,48.17
Ambos sexos,Panamá,Nacional,25 a 34 años,2004,26,10359,PAN,77.04
Ambos sexos,Panamá,Nacional,35 a 44 años,2004,26,10359,PAN,79.49
Ambos sexos,Panamá,Nacional,45 a 59 años,2004,26,10359,PAN,70.3
Ambos sexos,Panamá,Nacional,60 años y más,2004,26,10359,PAN,30.51
Hombres,Panamá,Nacional,Total (15 años y más),2004,26,10359,PAN,79.65
Hombres,Panamá,Nacional,15 a 24 años,2004,26,10359,PAN,62.23
Hombres,Panamá,Nacional,25 a 34 años,2004,26,10359,PAN,95.99
Hombres,Panamá,Nacional,35 a 44 años,2004,26,10359,PAN,97.01
Hombres,Panamá,Nacional,45 a 59 años,2004,26,10359,PAN,91.2
Hombres,Panamá,Nacional,60 años y más,2004,26,10359,PAN,48.81
Mujeres,Panamá,Nacional,Total (15 años y más),2004,26,10359,PAN,45.2
Mujeres,Panamá,Nacional,15 a 24 años,2004,26,10359,PAN,33.63
Mujeres,Panamá,Nacional,25 a 34 años,2004,26,10359,PAN,59.28
Mujeres,Panamá,Nacional,35 a 44 años,2004,26,10359,PAN,62.86
Mujeres,Panamá,Nacional,45 a 59 años,2004,26,10359,PAN,50.26
Mujeres,Panamá,Nacional,60 años y más,2004,26,10359,PAN,13.13
Ambos sexos,Panamá,Urbana,Total (15 años y más),2004,26,10359,PAN,62.77
Ambos sexos,Panamá,Urbana,15 a 24 años,2004,26,10359,PAN,47.17
Ambos sexos,Panamá,Urbana,25 a 34 años,2004,26,10359,PAN,80.17
Ambos sexos,Panamá,Urbana,35 a 44 años,2004,26,10359,PAN,81.92
Ambos sexos,Panamá,Urbana,45 a 59 años,2004,26,10359,PAN,71.78
Ambos sexos,Panamá,Urbana,60 años y más,2004,26,10359,PAN,22.31
Hombres,Panamá,Urbana,Total (15 años y más),2004,26,10359,PAN,77.11
Hombres,Panamá,Urbana,15 a 24 años,2004,26,10359,PAN,58.09
Hombres,Panamá,Urbana,25 a 34 años,2004,26,10359,PAN,95.13
Hombres,Panamá,Urbana,35 a 44 años,2004,26,10359,PAN,96.83
Hombres,Panamá,Urbana,45 a 59 años,2004,26,10359,PAN,90.24
Hombres,Panamá,Urbana,60 años y más,2004,26,10359,PAN,34.73
Mujeres,Panamá,Urbana,Total (15 años y más),2004,26,10359,PAN,49.78
Mujeres,Panamá,Urbana,15 a 24 años,2004,26,10359,PAN,36.48
Mujeres,Panamá,Urbana,25 a 34 años,2004,26,10359,PAN,66.47
Mujeres,Panamá,Urbana,35 a 44 años,2004,26,10359,PAN,68.65
Mujeres,Panamá,Urbana,45 a 59 años,2004,26,10359,PAN,55.4
Mujeres,Panamá,Urbana,60 años y más,2004,26,10359,PAN,12.29
Ambos sexos,Panamá,Rural,Total (15 años y más),2004,26,10359,PAN,60.96
Ambos sexos,Panamá,Rural,15 a 24 años,2004,26,10359,PAN,50.16
Ambos sexos,Panamá,Rural,25 a 34 años,2004,26,10359,PAN,70.91
Ambos sexos,Panamá,Rural,35 a 44 años,2004,26,10359,PAN,74.3
Ambos sexos,Panamá,Rural,45 a 59 años,2004,26,10359,PAN,67.24
Ambos sexos,Panamá,Rural,60 años y más,2004,26,10359,PAN,43.06
Hombres,Panamá,Rural,Total (15 años y más),2004,26,10359,PAN,84.14
Hombres,Panamá,Rural,15 a 24 años,2004,26,10359,PAN,69.93
Hombres,Panamá,Rural,25 a 34 años,2004,26,10359,PAN,97.62
Hombres,Panamá,Rural,35 a 44 años,2004,26,10359,PAN,97.38
Hombres,Panamá,Rural,45 a 59 años,2004,26,10359,PAN,92.98
Hombres,Panamá,Rural,60 años y más,2004,26,10359,PAN,66.33
Mujeres,Panamá,Rural,Total (15 años y más),2004,26,10359,PAN,35.32
Mujeres,Panamá,Rural,15 a 24 años,2004,26,10359,PAN,27.41
Mujeres,Panamá,Rural,25 a 34 años,2004,26,10359,PAN,44.72
Mujeres,Panamá,Rural,35 a 44 años,2004,26,10359,PAN,49.15
Mujeres,Panamá,Rural,45 a 59 años,2004,26,10359,PAN,38.26
Mujeres,Panamá,Rural,60 años y más,2004,26,10359,PAN,14.69
Ambos sexos,Panamá,Nacional,Total (15 años y más),2005,26,10359,PAN,62.99
Ambos sexos,Panamá,Nacional,15 a 24 años,2005,26,10359,PAN,48.79
Ambos sexos,Panamá,Nacional,25 a 34 años,2005,26,10359,PAN,77.81
Ambos sexos,Panamá,Nacional,35 a 44 años,2005,26,10359,PAN,79.83
Ambos sexos,Panamá,Nacional,45 a 59 años,2005,26,10359,PAN,72.46
Ambos sexos,Panamá,Nacional,60 años y más,2005,26,10359,PAN,30.23
Hombres,Panamá,Nacional,Total (15 años y más),2005,26,10359,PAN,79.77
Hombres,Panamá,Nacional,15 a 24 años,2005,26,10359,PAN,62.08
Hombres,Panamá,Nacional,25 a 34 años,2005,26,10359,PAN,96.6
Hombres,Panamá,Nacional,35 a 44 años,2005,26,10359,PAN,96.97
Hombres,Panamá,Nacional,45 a 59 años,2005,26,10359,PAN,92.11
Hombres,Panamá,Nacional,60 años y más,2005,26,10359,PAN,47.74
Mujeres,Panamá,Nacional,Total (15 años y más),2005,26,10359,PAN,46.75
Mujeres,Panamá,Nacional,15 a 24 años,2005,26,10359,PAN,35.27
Mujeres,Panamá,Nacional,25 a 34 años,2005,26,10359,PAN,60.54
Mujeres,Panamá,Nacional,35 a 44 años,2005,26,10359,PAN,63.27
Mujeres,Panamá,Nacional,45 a 59 años,2005,26,10359,PAN,53.87
Mujeres,Panamá,Nacional,60 años y más,2005,26,10359,PAN,12.95
Ambos sexos,Panamá,Urbana,Total (15 años y más),2005,26,10359,PAN,63.11
Ambos sexos,Panamá,Urbana,15 a 24 años,2005,26,10359,PAN,47.07
Ambos sexos,Panamá,Urbana,25 a 34 años,2005,26,10359,PAN,80.63
Ambos sexos,Panamá,Urbana,35 a 44 años,2005,26,10359,PAN,82.4
Ambos sexos,Panamá,Urbana,45 a 59 años,2005,26,10359,PAN,73.48
Ambos sexos,Panamá,Urbana,60 años y más,2005,26,10359,PAN,21.01
Hombres,Panamá,Urbana,Total (15 años y más),2005,26,10359,PAN,77.08
Hombres,Panamá,Urbana,15 a 24 años,2005,26,10359,PAN,56.56
Hombres,Panamá,Urbana,25 a 34 años,2005,26,10359,PAN,96.35
Hombres,Panamá,Urbana,35 a 44 años,2005,26,10359,PAN,97.1
Hombres,Panamá,Urbana,45 a 59 años,2005,26,10359,PAN,91.1
Hombres,Panamá,Urbana,60 años y más,2005,26,10359,PAN,33.58
Mujeres,Panamá,Urbana,Total (15 años y más),2005,26,10359,PAN,50.54
Mujeres,Panamá,Urbana,15 a 24 años,2005,26,10359,PAN,38.03
Mujeres,Panamá,Urbana,25 a 34 años,2005,26,10359,PAN,66.52
Mujeres,Panamá,Urbana,35 a 44 años,2005,26,10359,PAN,69.07
Mujeres,Panamá,Urbana,45 a 59 años,2005,26,10359,PAN,57.97
Mujeres,Panamá,Urbana,60 años y más,2005,26,10359,PAN,10.57
Ambos sexos,Panamá,Rural,Total (15 años y más),2005,26,10359,PAN,62.74
Ambos sexos,Panamá,Rural,15 a 24 años,2005,26,10359,PAN,52.23
Ambos sexos,Panamá,Rural,25 a 34 años,2005,26,10359,PAN,72.06
Ambos sexos,Panamá,Rural,35 a 44 años,2005,26,10359,PAN,74.55
Ambos sexos,Panamá,Rural,45 a 59 años,2005,26,10359,PAN,70.32
Ambos sexos,Panamá,Rural,60 años y más,2005,26,10359,PAN,44.8
Hombres,Panamá,Rural,Total (15 años y más),2005,26,10359,PAN,84.52
Hombres,Panamá,Rural,15 a 24 años,2005,26,10359,PAN,72.08
Hombres,Panamá,Rural,25 a 34 años,2005,26,10359,PAN,97.09
Hombres,Panamá,Rural,35 a 44 años,2005,26,10359,PAN,96.74
Hombres,Panamá,Rural,45 a 59 años,2005,26,10359,PAN,94.02
Hombres,Panamá,Rural,60 años y más,2005,26,10359,PAN,65.71
Mujeres,Panamá,Rural,Total (15 años y más),2005,26,10359,PAN,38.45
Mujeres,Panamá,Rural,15 a 24 años,2005,26,10359,PAN,29.17
Mujeres,Panamá,Rural,25 a 34 años,2005,26,10359,PAN,47.87
Mujeres,Panamá,Rural,35 a 44 años,2005,26,10359,PAN,50.18
Mujeres,Panamá,Rural,45 a 59 años,2005,26,10359,PAN,44.23
Mujeres,Panamá,Rural,60 años y más,2005,26,10359,PAN,17.68
Ambos sexos,Panamá,Nacional,Total (15 años y más),2006,26,10359,PAN,62.14
Ambos sexos,Panamá,Nacional,15 a 24 años,2006,26,10359,PAN,46.93
Ambos sexos,Panamá,Nacional,25 a 34 años,2006,26,10359,PAN,78.14
Ambos sexos,Panamá,Nacional,35 a 44 años,2006,26,10359,PAN,79.07
Ambos sexos,Panamá,Nacional,45 a 59 años,2006,26,10359,PAN,72.19
Ambos sexos,Panamá,Nacional,60 años y más,2006,26,10359,PAN,30.68
Hombres,Panamá,Nacional,Total (15 años y más),2006,26,10359,PAN,79.47
Hombres,Panamá,Nacional,15 a 24 años,2006,26,10359,PAN,61.14
Hombres,Panamá,Nacional,25 a 34 años,2006,26,10359,PAN,96.44
Hombres,Panamá,Nacional,35 a 44 años,2006,26,10359,PAN,97.2
Hombres,Panamá,Nacional,45 a 59 años,2006,26,10359,PAN,91.79
Hombres,Panamá,Nacional,60 años y más,2006,26,10359,PAN,48.43
Mujeres,Panamá,Nacional,Total (15 años y más),2006,26,10359,PAN,45.28
Mujeres,Panamá,Nacional,15 a 24 años,2006,26,10359,PAN,32.81
Mujeres,Panamá,Nacional,25 a 34 años,2006,26,10359,PAN,60.14
Mujeres,Panamá,Nacional,35 a 44 años,2006,26,10359,PAN,61.88
Mujeres,Panamá,Nacional,45 a 59 años,2006,26,10359,PAN,53.31
Mujeres,Panamá,Nacional,60 años y más,2006,26,10359,PAN,13.45
Ambos sexos,Panamá,Urbana,Total (15 años y más),2006,26,10359,PAN,62.24
Ambos sexos,Panamá,Urbana,15 a 24 años,2006,26,10359,PAN,45.17
Ambos sexos,Panamá,Urbana,25 a 34 años,2006,26,10359,PAN,80.9
Ambos sexos,Panamá,Urbana,35 a 44 años,2006,26,10359,PAN,81.08
Ambos sexos,Panamá,Urbana,45 a 59 años,2006,26,10359,PAN,73.48
Ambos sexos,Panamá,Urbana,60 años y más,2006,26,10359,PAN,22.41
Hombres,Panamá,Urbana,Total (15 años y más),2006,26,10359,PAN,76.32
Hombres,Panamá,Urbana,15 a 24 años,2006,26,10359,PAN,54.24
Hombres,Panamá,Urbana,25 a 34 años,2006,26,10359,PAN,95.91
Hombres,Panamá,Urbana,35 a 44 años,2006,26,10359,PAN,96.82
Hombres,Panamá,Urbana,45 a 59 años,2006,26,10359,PAN,90.94
Hombres,Panamá,Urbana,60 años y más,2006,26,10359,PAN,35.04
Mujeres,Panamá,Urbana,Total (15 años y más),2006,26,10359,PAN,49.28
Mujeres,Panamá,Urbana,15 a 24 años,2006,26,10359,PAN,36.59
Mujeres,Panamá,Urbana,25 a 34 años,2006,26,10359,PAN,66.22
Mujeres,Panamá,Urbana,35 a 44 años,2006,26,10359,PAN,66.99
Mujeres,Panamá,Urbana,45 a 59 años,2006,26,10359,PAN,57.53
Mujeres,Panamá,Urbana,60 años y más,2006,26,10359,PAN,11.7
Ambos sexos,Panamá,Rural,Total (15 años y más),2006,26,10359,PAN,61.94
Ambos sexos,Panamá,Rural,15 a 24 años,2006,26,10359,PAN,50.24
Ambos sexos,Panamá,Rural,25 a 34 años,2006,26,10359,PAN,72.42
Ambos sexos,Panamá,Rural,35 a 44 años,2006,26,10359,PAN,74.92
Ambos sexos,Panamá,Rural,45 a 59 años,2006,26,10359,PAN,69.37
Ambos sexos,Panamá,Rural,60 años y más,2006,26,10359,PAN,44.74
Hombres,Panamá,Rural,Total (15 años y más),2006,26,10359,PAN,85.22
Hombres,Panamá,Rural,15 a 24 años,2006,26,10359,PAN,73.22
Hombres,Panamá,Rural,25 a 34 años,2006,26,10359,PAN,97.54
Hombres,Panamá,Rural,35 a 44 años,2006,26,10359,PAN,97.91
Hombres,Panamá,Rural,45 a 59 años,2006,26,10359,PAN,93.5
Hombres,Panamá,Rural,60 años y más,2006,26,10359,PAN,67.46
Mujeres,Panamá,Rural,Total (15 años y más),2006,26,10359,PAN,36.68
Mujeres,Panamá,Rural,15 a 24 años,2006,26,10359,PAN,25.17
Mujeres,Panamá,Rural,25 a 34 años,2006,26,10359,PAN,47.47
Mujeres,Panamá,Rural,35 a 44 años,2006,26,10359,PAN,50.37
Mujeres,Panamá,Rural,45 a 59 años,2006,26,10359,PAN,43.22
Mujeres,Panamá,Rural,60 años y más,2006,26,10359,PAN,17.04
Ambos sexos,Panamá,Nacional,Total (15 años y más),2007,26,10359,PAN,62.38
Ambos sexos,Panamá,Nacional,15 a 24 años,2007,26,10359,PAN,47.97
Ambos sexos,Panamá,Nacional,25 a 34 años,2007,26,10359,PAN,78.54
Ambos sexos,Panamá,Nacional,35 a 44 años,2007,26,10359,PAN,80.45
Ambos sexos,Panamá,Nacional,45 a 59 años,2007,26,10359,PAN,73.12
Ambos sexos,Panamá,Nacional,60 años y más,2007,26,10359,PAN,30.43
Hombres,Panamá,Nacional,Total (15 años y más),2007,26,10359,PAN,78.9
Hombres,Panamá,Nacional,15 a 24 años,2007,26,10359,PAN,61.81
Hombres,Panamá,Nacional,25 a 34 años,2007,26,10359,PAN,95.5
Hombres,Panamá,Nacional,35 a 44 años,2007,26,10359,PAN,97.1
Hombres,Panamá,Nacional,45 a 59 años,2007,26,10359,PAN,92.88
Hombres,Panamá,Nacional,60 años y más,2007,26,10359,PAN,47.49
Mujeres,Panamá,Nacional,Total (15 años y más),2007,26,10359,PAN,46.47
Mujeres,Panamá,Nacional,15 a 24 años,2007,26,10359,PAN,33.86
Mujeres,Panamá,Nacional,25 a 34 años,2007,26,10359,PAN,62.04
Mujeres,Panamá,Nacional,35 a 44 años,2007,26,10359,PAN,65.28
Mujeres,Panamá,Nacional,45 a 59 años,2007,26,10359,PAN,54.31
Mujeres,Panamá,Nacional,60 años y más,2007,26,10359,PAN,14.44
Ambos sexos,Panamá,Urbana,Total (15 años y más),2007,26,10359,PAN,62.12
Ambos sexos,Panamá,Urbana,15 a 24 años,2007,26,10359,PAN,45.9
Ambos sexos,Panamá,Urbana,25 a 34 años,2007,26,10359,PAN,82.36
Ambos sexos,Panamá,Urbana,35 a 44 años,2007,26,10359,PAN,82.36
Ambos sexos,Panamá,Urbana,45 a 59 años,2007,26,10359,PAN,73.88
Ambos sexos,Panamá,Urbana,60 años y más,2007,26,10359,PAN,21.49
Hombres,Panamá,Urbana,Total (15 años y más),2007,26,10359,PAN,75.51
Hombres,Panamá,Urbana,15 a 24 años,2007,26,10359,PAN,56.38
Hombres,Panamá,Urbana,25 a 34 años,2007,26,10359,PAN,95.07
Hombres,Panamá,Urbana,35 a 44 años,2007,26,10359,PAN,96.83
Hombres,Panamá,Urbana,45 a 59 años,2007,26,10359,PAN,91.96
Hombres,Panamá,Urbana,60 años y más,2007,26,10359,PAN,32.65
Mujeres,Panamá,Urbana,Total (15 años y más),2007,26,10359,PAN,49.96
Mujeres,Panamá,Urbana,15 a 24 años,2007,26,10359,PAN,35.51
Mujeres,Panamá,Urbana,25 a 34 años,2007,26,10359,PAN,70.02
Mujeres,Panamá,Urbana,35 a 44 años,2007,26,10359,PAN,70.18
Mujeres,Panamá,Urbana,45 a 59 años,2007,26,10359,PAN,57.91
Mujeres,Panamá,Urbana,60 años y más,2007,26,10359,PAN,12.3
Ambos sexos,Panamá,Rural,Total (15 años y más),2007,26,10359,PAN,62.9
Ambos sexos,Panamá,Rural,15 a 24 años,2007,26,10359,PAN,51.91
Ambos sexos,Panamá,Rural,25 a 34 años,2007,26,10359,PAN,70.94
Ambos sexos,Panamá,Rural,35 a 44 años,2007,26,10359,PAN,76.38
Ambos sexos,Panamá,Rural,45 a 59 años,2007,26,10359,PAN,71.49
Ambos sexos,Panamá,Rural,60 años y más,2007,26,10359,PAN,46.59
Hombres,Panamá,Rural,Total (15 años y más),2007,26,10359,PAN,85.1
Hombres,Panamá,Rural,15 a 24 años,2007,26,10359,PAN,71.73
Hombres,Panamá,Rural,25 a 34 años,2007,26,10359,PAN,96.36
Hombres,Panamá,Rural,35 a 44 años,2007,26,10359,PAN,97.6
Hombres,Panamá,Rural,45 a 59 años,2007,26,10359,PAN,94.64
Hombres,Panamá,Rural,60 años y más,2007,26,10359,PAN,69.83
Mujeres,Panamá,Rural,Total (15 años y más),2007,26,10359,PAN,38.87
Mujeres,Panamá,Rural,15 a 24 años,2007,26,10359,PAN,30.6
Mujeres,Panamá,Rural,25 a 34 años,2007,26,10359,PAN,46.08
Mujeres,Panamá,Rural,35 a 44 años,2007,26,10359,PAN,53.43
Mujeres,Panamá,Rural,45 a 59 años,2007,26,10359,PAN,45.58
Mujeres,Panamá,Rural,60 años y más,2007,26,10359,PAN,19.06
Ambos sexos,Panamá,Nacional,Total (15 años y más),2008,26,10359,PAN,63.61
Ambos sexos,Panamá,Nacional,15 a 24 años,2008,26,10359,PAN,50.23
Ambos sexos,Panamá,Nacional,25 a 34 años,2008,26,10359,PAN,78.84
Ambos sexos,Panamá,Nacional,35 a 44 años,2008,26,10359,PAN,80.12
Ambos sexos,Panamá,Nacional,45 a 59 años,2008,26,10359,PAN,74.76
Ambos sexos,Panamá,Nacional,60 años y más,2008,26,10359,PAN,32.84
Hombres,Panamá,Nacional,Total (15 años y más),2008,26,10359,PAN,81.33
Hombres,Panamá,Nacional,15 a 24 años,2008,26,10359,PAN,66.29
Hombres,Panamá,Nacional,25 a 34 años,2008,26,10359,PAN,97.18
Hombres,Panamá,Nacional,35 a 44 años,2008,26,10359,PAN,98.25
Hombres,Panamá,Nacional,45 a 59 años,2008,26,10359,PAN,94.03
Hombres,Panamá,Nacional,60 años y más,2008,26,10359,PAN,51.35
Mujeres,Panamá,Nacional,Total (15 años y más),2008,26,10359,PAN,46.83
Mujeres,Panamá,Nacional,15 a 24 años,2008,26,10359,PAN,33.4
Mujeres,Panamá,Nacional,25 a 34 años,2008,26,10359,PAN,61.66
Mujeres,Panamá,Nacional,35 a 44 años,2008,26,10359,PAN,64.11
Mujeres,Panamá,Nacional,45 a 59 años,2008,26,10359,PAN,56.74
Mujeres,Panamá,Nacional,60 años y más,2008,26,10359,PAN,16.11
Ambos sexos,Panamá,Urbana,Total (15 años y más),2008,26,10359,PAN,64.08
Ambos sexos,Panamá,Urbana,15 a 24 años,2008,26,10359,PAN,48.89
Ambos sexos,Panamá,Urbana,25 a 34 años,2008,26,10359,PAN,81.75
Ambos sexos,Panamá,Urbana,35 a 44 años,2008,26,10359,PAN,82.78
Ambos sexos,Panamá,Urbana,45 a 59 años,2008,26,10359,PAN,76.47
Ambos sexos,Panamá,Urbana,60 años y más,2008,26,10359,PAN,25.64
Hombres,Panamá,Urbana,Total (15 años y más),2008,26,10359,PAN,78.72
Hombres,Panamá,Urbana,15 a 24 años,2008,26,10359,PAN,61.06
Hombres,Panamá,Urbana,25 a 34 años,2008,26,10359,PAN,96.41
Hombres,Panamá,Urbana,35 a 44 años,2008,26,10359,PAN,98.32
Hombres,Panamá,Urbana,45 a 59 años,2008,26,10359,PAN,93.88
Hombres,Panamá,Urbana,60 años y más,2008,26,10359,PAN,39.45
Mujeres,Panamá,Urbana,Total (15 años y más),2008,26,10359,PAN,51.03
Mujeres,Panamá,Urbana,15 a 24 años,2008,26,10359,PAN,36.35
Mujeres,Panamá,Urbana,25 a 34 años,2008,26,10359,PAN,68.25
Mujeres,Panamá,Urbana,35 a 44 años,2008,26,10359,PAN,69.81
Mujeres,Panamá,Urbana,45 a 59 años,2008,26,10359,PAN,61.59
Mujeres,Panamá,Urbana,60 años y más,2008,26,10359,PAN,14.97
Ambos sexos,Panamá,Rural,Total (15 años y más),2008,26,10359,PAN,62.67
Ambos sexos,Panamá,Rural,15 a 24 años,2008,26,10359,PAN,52.78
Ambos sexos,Panamá,Rural,25 a 34 años,2008,26,10359,PAN,72.46
Ambos sexos,Panamá,Rural,35 a 44 años,2008,26,10359,PAN,74.81
Ambos sexos,Panamá,Rural,45 a 59 años,2008,26,10359,PAN,70.94
Ambos sexos,Panamá,Rural,60 años y más,2008,26,10359,PAN,45.34
Hombres,Panamá,Rural,Total (15 años y más),2008,26,10359,PAN,86.11
Hombres,Panamá,Rural,15 a 24 años,2008,26,10359,PAN,76.01
Hombres,Panamá,Rural,25 a 34 años,2008,26,10359,PAN,98.83
Hombres,Panamá,Rural,35 a 44 años,2008,26,10359,PAN,98.13
Hombres,Panamá,Rural,45 a 59 años,2008,26,10359,PAN,94.32
Hombres,Panamá,Rural,60 años y más,2008,26,10359,PAN,67.98
Mujeres,Panamá,Rural,Total (15 años y más),2008,26,10359,PAN,37.61
Mujeres,Panamá,Rural,15 a 24 años,2008,26,10359,PAN,27.63
Mujeres,Panamá,Rural,25 a 34 años,2008,26,10359,PAN,46.88
Mujeres,Panamá,Rural,35 a 44 años,2008,26,10359,PAN,51.8
Mujeres,Panamá,Rural,45 a 59 años,2008,26,10359,PAN,44.29
Mujeres,Panamá,Rural,60 años y más,2008,26,10359,PAN,18.57
Ambos sexos,Panamá,Nacional,Total (15 años y más),2009,26,10359,PAN,63.97
Ambos sexos,Panamá,Nacional,15 a 24 años,2009,26,10359,PAN,49.4
Ambos sexos,Panamá,Nacional,25 a 34 años,2009,26,10359,PAN,78.93
Ambos sexos,Panamá,Nacional,35 a 44 años,2009,26,10359,PAN,80.71
Ambos sexos,Panamá,Nacional,45 a 59 años,2009,26,10359,PAN,76.42
Ambos sexos,Panamá,Nacional,60 años y más,2009,26,10359,PAN,32.56
Hombres,Panamá,Nacional,Total (15 años y más),2009,26,10359,PAN,80.7
Hombres,Panamá,Nacional,15 a 24 años,2009,26,10359,PAN,64.58
Hombres,Panamá,Nacional,25 a 34 años,2009,26,10359,PAN,96.92
Hombres,Panamá,Nacional,35 a 44 años,2009,26,10359,PAN,97.1
Hombres,Panamá,Nacional,45 a 59 años,2009,26,10359,PAN,93.96
Hombres,Panamá,Nacional,60 años y más,2009,26,10359,PAN,49.62
Mujeres,Panamá,Nacional,Total (15 años y más),2009,26,10359,PAN,48.11
Mujeres,Panamá,Nacional,15 a 24 años,2009,26,10359,PAN,34.05
Mujeres,Panamá,Nacional,25 a 34 años,2009,26,10359,PAN,62.52
Mujeres,Panamá,Nacional,35 a 44 años,2009,26,10359,PAN,65.12
Mujeres,Panamá,Nacional,45 a 59 años,2009,26,10359,PAN,59.76
Mujeres,Panamá,Nacional,60 años y más,2009,26,10359,PAN,17.21
Ambos sexos,Panamá,Urbana,Total (15 años y más),2009,26,10359,PAN,64.14
Ambos sexos,Panamá,Urbana,15 a 24 años,2009,26,10359,PAN,47.41
Ambos sexos,Panamá,Urbana,25 a 34 años,2009,26,10359,PAN,81.93
Ambos sexos,Panamá,Urbana,35 a 44 años,2009,26,10359,PAN,82.62
Ambos sexos,Panamá,Urbana,45 a 59 años,2009,26,10359,PAN,77.42
Ambos sexos,Panamá,Urbana,60 años y más,2009,26,10359,PAN,25.03
Hombres,Panamá,Urbana,Total (15 años y más),2009,26,10359,PAN,78.27
Hombres,Panamá,Urbana,15 a 24 años,2009,26,10359,PAN,58.8
Hombres,Panamá,Urbana,25 a 34 años,2009,26,10359,PAN,96.5
Hombres,Panamá,Urbana,35 a 44 años,2009,26,10359,PAN,97
Hombres,Panamá,Urbana,45 a 59 años,2009,26,10359,PAN,93.29
Hombres,Panamá,Urbana,60 años y más,2009,26,10359,PAN,37.47
Mujeres,Panamá,Urbana,Total (15 años y más),2009,26,10359,PAN,51.52
Mujeres,Panamá,Urbana,15 a 24 años,2009,26,10359,PAN,36.36
Mujeres,Panamá,Urbana,25 a 34 años,2009,26,10359,PAN,68.7
Mujeres,Panamá,Urbana,35 a 44 años,2009,26,10359,PAN,69.26
Mujeres,Panamá,Urbana,45 a 59 años,2009,26,10359,PAN,63.6
Mujeres,Panamá,Urbana,60 años y más,2009,26,10359,PAN,15.51
Ambos sexos,Panamá,Rural,Total (15 años y más),2009,26,10359,PAN,63.61
Ambos sexos,Panamá,Rural,15 a 24 años,2009,26,10359,PAN,53.07
Ambos sexos,Panamá,Rural,25 a 34 años,2009,26,10359,PAN,72.31
Ambos sexos,Panamá,Rural,35 a 44 años,2009,26,10359,PAN,76.83
