Sexo,País,Área geográfica,Escolaridad (EH),Años,id_fuente,ids_notas,iso3,valor
Mujeres,Ecuador,Rural,6 a 9 años,2017,26,,ECU,47.7
Ambos sexos,Ecuador,Urbana,0 a 5 años,2017,26,,ECU,6.3
Hombres,Ecuador,Urbana,0 a 5 años,2017,26,,ECU,6.1
Mujeres,Ecuador,Urbana,0 a 5 años,2017,26,,ECU,6.5
Ambos sexos,Ecuador,Urbana,10 a 12 años,2017,26,,ECU,35.5
Hombres,Ecuador,Urbana,10 a 12 años,2017,26,,ECU,37.5
Mujeres,Ecuador,Urbana,10 a 12 años,2017,26,,ECU,33.7
Ambos sexos,Ecuador,Urbana,13 años y más,2017,26,,ECU,28.7
Hombres,Ecuador,Urbana,13 años y más,2017,26,,ECU,26.9
Mujeres,Ecuador,Urbana,13 años y más,2017,26,,ECU,30.2
Ambos sexos,Ecuador,Urbana,6 a 9 años,2017,26,,ECU,29.5
Hombres,Ecuador,Urbana,6 a 9 años,2017,26,,ECU,29.4
Mujeres,Ecuador,Urbana,6 a 9 años,2017,26,,ECU,29.5
Ambos sexos,Ecuador,Nacional,0 a 5 años,2018,26,,ECU,10.9
Hombres,Ecuador,Nacional,0 a 5 años,2018,26,,ECU,10
Mujeres,Ecuador,Nacional,0 a 5 años,2018,26,,ECU,11.8
Ambos sexos,Ecuador,Nacional,10 a 12 años,2018,26,,ECU,29.9
Hombres,Ecuador,Nacional,10 a 12 años,2018,26,,ECU,31.1
Mujeres,Ecuador,Nacional,10 a 12 años,2018,26,,ECU,28.9
Ambos sexos,Ecuador,Nacional,13 años y más,2018,26,,ECU,22.6
Hombres,Ecuador,Nacional,13 años y más,2018,26,,ECU,21.6
Mujeres,Ecuador,Nacional,13 años y más,2018,26,,ECU,23.5
Ambos sexos,Ecuador,Nacional,6 a 9 años,2018,26,,ECU,36.5
Hombres,Ecuador,Nacional,6 a 9 años,2018,26,,ECU,37.4
Mujeres,Ecuador,Nacional,6 a 9 años,2018,26,,ECU,35.8
Ambos sexos,Ecuador,Rural,0 a 5 años,2018,26,,ECU,21.3
Hombres,Ecuador,Rural,0 a 5 años,2018,26,,ECU,18.9
Mujeres,Ecuador,Rural,0 a 5 años,2018,26,,ECU,23.6
Ambos sexos,Ecuador,Rural,10 a 12 años,2018,26,,ECU,19.1
Hombres,Ecuador,Rural,10 a 12 años,2018,26,,ECU,21.5
Mujeres,Ecuador,Rural,10 a 12 años,2018,26,,ECU,16.9
Ambos sexos,Ecuador,Rural,13 años y más,2018,26,,ECU,7.3
Hombres,Ecuador,Rural,13 años y más,2018,26,,ECU,6.7
Mujeres,Ecuador,Rural,13 años y más,2018,26,,ECU,7.8
Ambos sexos,Ecuador,Rural,6 a 9 años,2018,26,,ECU,52.3
Hombres,Ecuador,Rural,6 a 9 años,2018,26,,ECU,52.9
Mujeres,Ecuador,Rural,6 a 9 años,2018,26,,ECU,51.7
Ambos sexos,Ecuador,Urbana,0 a 5 años,2018,26,,ECU,6.8
Hombres,Ecuador,Urbana,0 a 5 años,2018,26,,ECU,6.3
Mujeres,Ecuador,Urbana,0 a 5 años,2018,26,,ECU,7.2
Ambos sexos,Ecuador,Urbana,10 a 12 años,2018,26,,ECU,34.2
Hombres,Ecuador,Urbana,10 a 12 años,2018,26,,ECU,35
Mujeres,Ecuador,Urbana,10 a 12 años,2018,26,,ECU,33.6
Ambos sexos,Ecuador,Urbana,13 años y más,2018,26,,ECU,28.8
Hombres,Ecuador,Urbana,13 años y más,2018,26,,ECU,27.7
Mujeres,Ecuador,Urbana,13 años y más,2018,26,,ECU,29.7
Ambos sexos,Ecuador,Urbana,6 a 9 años,2018,26,,ECU,30.2
Hombres,Ecuador,Urbana,6 a 9 años,2018,26,,ECU,31
Mujeres,Ecuador,Urbana,6 a 9 años,2018,26,,ECU,29.5
Ambos sexos,Ecuador,Nacional,0 a 5 años,2019,26,,ECU,10.4
Hombres,Ecuador,Nacional,0 a 5 años,2019,26,,ECU,9.2
Mujeres,Ecuador,Nacional,0 a 5 años,2019,26,,ECU,11.4
Ambos sexos,Ecuador,Nacional,10 a 12 años,2019,26,,ECU,31
Hombres,Ecuador,Nacional,10 a 12 años,2019,26,,ECU,31.8
Mujeres,Ecuador,Nacional,10 a 12 años,2019,26,,ECU,30.2
Ambos sexos,Ecuador,Nacional,13 años y más,2019,26,,ECU,22.6
Hombres,Ecuador,Nacional,13 años y más,2019,26,,ECU,21.7
Mujeres,Ecuador,Nacional,13 años y más,2019,26,,ECU,23.4
Ambos sexos,Ecuador,Nacional,6 a 9 años,2019,26,,ECU,36
Hombres,Ecuador,Nacional,6 a 9 años,2019,26,,ECU,37.3
Mujeres,Ecuador,Nacional,6 a 9 años,2019,26,,ECU,34.9
Ambos sexos,Ecuador,Rural,0 a 5 años,2019,26,,ECU,21.3
Hombres,Ecuador,Rural,0 a 5 años,2019,26,,ECU,18.3
Mujeres,Ecuador,Rural,0 a 5 años,2019,26,,ECU,24.1
Ambos sexos,Ecuador,Rural,10 a 12 años,2019,26,,ECU,20
Hombres,Ecuador,Rural,10 a 12 años,2019,26,,ECU,20.7
Mujeres,Ecuador,Rural,10 a 12 años,2019,26,,ECU,19.4
Ambos sexos,Ecuador,Rural,13 años y más,2019,26,,ECU,6.9
Hombres,Ecuador,Rural,13 años y más,2019,26,,ECU,6.9
Mujeres,Ecuador,Rural,13 años y más,2019,26,,ECU,7
Ambos sexos,Ecuador,Rural,6 a 9 años,2019,26,,ECU,51.7
Hombres,Ecuador,Rural,6 a 9 años,2019,26,,ECU,54.1
Mujeres,Ecuador,Rural,6 a 9 años,2019,26,,ECU,49.5
Ambos sexos,Ecuador,Urbana,0 a 5 años,2019,26,,ECU,6
Hombres,Ecuador,Urbana,0 a 5 años,2019,26,,ECU,5.5
Mujeres,Ecuador,Urbana,0 a 5 años,2019,26,,ECU,6.5
Ambos sexos,Ecuador,Urbana,10 a 12 años,2019,26,,ECU,35.3
Hombres,Ecuador,Urbana,10 a 12 años,2019,26,,ECU,36.3
Mujeres,Ecuador,Urbana,10 a 12 años,2019,26,,ECU,34.4
Ambos sexos,Ecuador,Urbana,13 años y más,2019,26,,ECU,28.8
Hombres,Ecuador,Urbana,13 años y más,2019,26,,ECU,27.7
Mujeres,Ecuador,Urbana,13 años y más,2019,26,,ECU,29.9
Ambos sexos,Ecuador,Urbana,6 a 9 años,2019,26,,ECU,29.8
Hombres,Ecuador,Urbana,6 a 9 años,2019,26,,ECU,30.4
Mujeres,Ecuador,Urbana,6 a 9 años,2019,26,,ECU,29.2
Ambos sexos,El Salvador,Nacional,0 a 5 años,2000,26,,SLV,45.7
Hombres,El Salvador,Nacional,0 a 5 años,2000,26,,SLV,40.6
Mujeres,El Salvador,Nacional,0 a 5 años,2000,26,,SLV,49.7
Ambos sexos,El Salvador,Nacional,10 a 12 años,2000,26,,SLV,15.4
Hombres,El Salvador,Nacional,10 a 12 años,2000,26,,SLV,16.4
Mujeres,El Salvador,Nacional,10 a 12 años,2000,26,,SLV,14.6
Ambos sexos,El Salvador,Nacional,13 años y más,2000,26,,SLV,11.9
Hombres,El Salvador,Nacional,13 años y más,2000,26,,SLV,13.3
Mujeres,El Salvador,Nacional,13 años y más,2000,26,,SLV,10.9
Ambos sexos,El Salvador,Nacional,6 a 9 años,2000,26,,SLV,27
Hombres,El Salvador,Nacional,6 a 9 años,2000,26,,SLV,29.7
Mujeres,El Salvador,Nacional,6 a 9 años,2000,26,,SLV,24.9
Ambos sexos,El Salvador,Rural,0 a 5 años,2000,26,,SLV,74.2
Hombres,El Salvador,Rural,0 a 5 años,2000,26,,SLV,68.8
Mujeres,El Salvador,Rural,0 a 5 años,2000,26,,SLV,78.7
Ambos sexos,El Salvador,Rural,10 a 12 años,2000,26,,SLV,4.1
Hombres,El Salvador,Rural,10 a 12 años,2000,26,,SLV,5
Mujeres,El Salvador,Rural,10 a 12 años,2000,26,,SLV,3.3
Ambos sexos,El Salvador,Rural,13 años y más,2000,26,,SLV,1.5
Hombres,El Salvador,Rural,13 años y más,2000,26,,SLV,1.6
Mujeres,El Salvador,Rural,13 años y más,2000,26,,SLV,1.5
Ambos sexos,El Salvador,Rural,6 a 9 años,2000,26,,SLV,20.2
Hombres,El Salvador,Rural,6 a 9 años,2000,26,,SLV,24.6
Mujeres,El Salvador,Rural,6 a 9 años,2000,26,,SLV,16.5
Ambos sexos,El Salvador,Urbana,0 a 5 años,2000,26,,SLV,29.5
Hombres,El Salvador,Urbana,0 a 5 años,2000,26,,SLV,24
Mujeres,El Salvador,Urbana,0 a 5 años,2000,26,,SLV,33.8
Ambos sexos,El Salvador,Urbana,10 a 12 años,2000,26,,SLV,21.8
Hombres,El Salvador,Urbana,10 a 12 años,2000,26,,SLV,23.1
Mujeres,El Salvador,Urbana,10 a 12 años,2000,26,,SLV,20.7
Ambos sexos,El Salvador,Urbana,13 años y más,2000,26,,SLV,17.8
Hombres,El Salvador,Urbana,13 años y más,2000,26,,SLV,20.2
Mujeres,El Salvador,Urbana,13 años y más,2000,26,,SLV,16
Ambos sexos,El Salvador,Urbana,6 a 9 años,2000,26,,SLV,30.9
Hombres,El Salvador,Urbana,6 a 9 años,2000,26,,SLV,32.7
Mujeres,El Salvador,Urbana,6 a 9 años,2000,26,,SLV,29.4
Ambos sexos,El Salvador,Nacional,0 a 5 años,2001,26,,SLV,45
Hombres,El Salvador,Nacional,0 a 5 años,2001,26,,SLV,40.2
Mujeres,El Salvador,Nacional,0 a 5 años,2001,26,,SLV,48.8
Ambos sexos,El Salvador,Nacional,10 a 12 años,2001,26,,SLV,16.5
Hombres,El Salvador,Nacional,10 a 12 años,2001,26,,SLV,17.4
Mujeres,El Salvador,Nacional,10 a 12 años,2001,26,,SLV,15.8
Ambos sexos,El Salvador,Nacional,13 años y más,2001,26,,SLV,11.9
Hombres,El Salvador,Nacional,13 años y más,2001,26,,SLV,13
Mujeres,El Salvador,Nacional,13 años y más,2001,26,,SLV,11
Ambos sexos,El Salvador,Nacional,6 a 9 años,2001,26,,SLV,26.7
Hombres,El Salvador,Nacional,6 a 9 años,2001,26,,SLV,29.5
Mujeres,El Salvador,Nacional,6 a 9 años,2001,26,,SLV,24.4
Ambos sexos,El Salvador,Rural,0 a 5 años,2001,26,,SLV,72.2
Hombres,El Salvador,Rural,0 a 5 años,2001,26,,SLV,67
Mujeres,El Salvador,Rural,0 a 5 años,2001,26,,SLV,76.6
Ambos sexos,El Salvador,Rural,10 a 12 años,2001,26,,SLV,5.1
Hombres,El Salvador,Rural,10 a 12 años,2001,26,,SLV,6.5
Mujeres,El Salvador,Rural,10 a 12 años,2001,26,,SLV,3.8
Ambos sexos,El Salvador,Rural,13 años y más,2001,26,,SLV,1.8
Hombres,El Salvador,Rural,13 años y más,2001,26,,SLV,1.7
Mujeres,El Salvador,Rural,13 años y más,2001,26,,SLV,1.8
Ambos sexos,El Salvador,Rural,6 a 9 años,2001,26,,SLV,21
Hombres,El Salvador,Rural,6 a 9 años,2001,26,,SLV,24.8
Mujeres,El Salvador,Rural,6 a 9 años,2001,26,,SLV,17.8
Ambos sexos,El Salvador,Urbana,0 a 5 años,2001,26,,SLV,29.7
Hombres,El Salvador,Urbana,0 a 5 años,2001,26,,SLV,24.2
Mujeres,El Salvador,Urbana,0 a 5 años,2001,26,,SLV,33.9
Ambos sexos,El Salvador,Urbana,10 a 12 años,2001,26,,SLV,22.9
Hombres,El Salvador,Urbana,10 a 12 años,2001,26,,SLV,23.9
Mujeres,El Salvador,Urbana,10 a 12 años,2001,26,,SLV,22.2
Ambos sexos,El Salvador,Urbana,13 años y más,2001,26,,SLV,17.5
Hombres,El Salvador,Urbana,13 años y más,2001,26,,SLV,19.6
Mujeres,El Salvador,Urbana,13 años y más,2001,26,,SLV,15.9
Ambos sexos,El Salvador,Urbana,6 a 9 años,2001,26,,SLV,29.9
Hombres,El Salvador,Urbana,6 a 9 años,2001,26,,SLV,32.3
Mujeres,El Salvador,Urbana,6 a 9 años,2001,26,,SLV,28
Ambos sexos,El Salvador,Nacional,0 a 5 años,2002,26,,SLV,43.3
Hombres,El Salvador,Nacional,0 a 5 años,2002,26,,SLV,38.9
Mujeres,El Salvador,Nacional,0 a 5 años,2002,26,,SLV,46.7
Ambos sexos,El Salvador,Nacional,10 a 12 años,2002,26,,SLV,17.2
Hombres,El Salvador,Nacional,10 a 12 años,2002,26,,SLV,17.9
Mujeres,El Salvador,Nacional,10 a 12 años,2002,26,,SLV,16.6
Ambos sexos,El Salvador,Nacional,13 años y más,2002,26,,SLV,12.3
Hombres,El Salvador,Nacional,13 años y más,2002,26,,SLV,13.5
Mujeres,El Salvador,Nacional,13 años y más,2002,26,,SLV,11.4
Ambos sexos,El Salvador,Nacional,6 a 9 años,2002,26,,SLV,27.2
Hombres,El Salvador,Nacional,6 a 9 años,2002,26,,SLV,29.8
Mujeres,El Salvador,Nacional,6 a 9 años,2002,26,,SLV,25.2
Ambos sexos,El Salvador,Rural,0 a 5 años,2002,26,,SLV,71.4
Hombres,El Salvador,Rural,0 a 5 años,2002,26,,SLV,67
Mujeres,El Salvador,Rural,0 a 5 años,2002,26,,SLV,75.1
Ambos sexos,El Salvador,Rural,10 a 12 años,2002,26,,SLV,4.8
Hombres,El Salvador,Rural,10 a 12 años,2002,26,,SLV,5.7
Mujeres,El Salvador,Rural,10 a 12 años,2002,26,,SLV,4.1
Ambos sexos,El Salvador,Rural,13 años y más,2002,26,,SLV,2
Hombres,El Salvador,Rural,13 años y más,2002,26,,SLV,1.9
Mujeres,El Salvador,Rural,13 años y más,2002,26,,SLV,2
Ambos sexos,El Salvador,Rural,6 a 9 años,2002,26,,SLV,21.8
Hombres,El Salvador,Rural,6 a 9 años,2002,26,,SLV,25.5
Mujeres,El Salvador,Rural,6 a 9 años,2002,26,,SLV,18.7
Ambos sexos,El Salvador,Urbana,0 a 5 años,2002,26,,SLV,27.6
Hombres,El Salvador,Urbana,0 a 5 años,2002,26,,SLV,22.2
Mujeres,El Salvador,Urbana,0 a 5 años,2002,26,,SLV,31.6
Ambos sexos,El Salvador,Urbana,10 a 12 años,2002,26,,SLV,24.1
Hombres,El Salvador,Urbana,10 a 12 años,2002,26,,SLV,25.1
Mujeres,El Salvador,Urbana,10 a 12 años,2002,26,,SLV,23.3
Ambos sexos,El Salvador,Urbana,13 años y más,2002,26,,SLV,18.1
Hombres,El Salvador,Urbana,13 años y más,2002,26,,SLV,20.3
Mujeres,El Salvador,Urbana,13 años y más,2002,26,,SLV,16.5
Ambos sexos,El Salvador,Urbana,6 a 9 años,2002,26,,SLV,30.2
Hombres,El Salvador,Urbana,6 a 9 años,2002,26,,SLV,32.4
Mujeres,El Salvador,Urbana,6 a 9 años,2002,26,,SLV,28.7
Ambos sexos,El Salvador,Nacional,0 a 5 años,2003,26,,SLV,42
Hombres,El Salvador,Nacional,0 a 5 años,2003,26,,SLV,37.2
Mujeres,El Salvador,Nacional,0 a 5 años,2003,26,,SLV,45.8
Ambos sexos,El Salvador,Nacional,10 a 12 años,2003,26,,SLV,17.8
Hombres,El Salvador,Nacional,10 a 12 años,2003,26,,SLV,18.1
Mujeres,El Salvador,Nacional,10 a 12 años,2003,26,,SLV,17.5
Ambos sexos,El Salvador,Nacional,13 años y más,2003,26,,SLV,12.5
Hombres,El Salvador,Nacional,13 años y más,2003,26,,SLV,13.9
Mujeres,El Salvador,Nacional,13 años y más,2003,26,,SLV,11.4
Ambos sexos,El Salvador,Nacional,6 a 9 años,2003,26,,SLV,27.7
Hombres,El Salvador,Nacional,6 a 9 años,2003,26,,SLV,30.8
Mujeres,El Salvador,Nacional,6 a 9 años,2003,26,,SLV,25.3
Ambos sexos,El Salvador,Rural,0 a 5 años,2003,26,,SLV,69.4
Hombres,El Salvador,Rural,0 a 5 años,2003,26,,SLV,64.6
Mujeres,El Salvador,Rural,0 a 5 años,2003,26,,SLV,73.5
Ambos sexos,El Salvador,Rural,10 a 12 años,2003,26,,SLV,5.9
Hombres,El Salvador,Rural,10 a 12 años,2003,26,,SLV,7
Mujeres,El Salvador,Rural,10 a 12 años,2003,26,,SLV,5.1
Ambos sexos,El Salvador,Rural,13 años y más,2003,26,,SLV,1.8
Hombres,El Salvador,Rural,13 años y más,2003,26,,SLV,1.8
Mujeres,El Salvador,Rural,13 años y más,2003,26,,SLV,1.8
Ambos sexos,El Salvador,Rural,6 a 9 años,2003,26,,SLV,22.8
Hombres,El Salvador,Rural,6 a 9 años,2003,26,,SLV,26.6
Mujeres,El Salvador,Rural,6 a 9 años,2003,26,,SLV,19.6
Ambos sexos,El Salvador,Urbana,0 a 5 años,2003,26,,SLV,26.9
Hombres,El Salvador,Urbana,0 a 5 años,2003,26,,SLV,21.6
Mujeres,El Salvador,Urbana,0 a 5 años,2003,26,,SLV,31.2
Ambos sexos,El Salvador,Urbana,10 a 12 años,2003,26,,SLV,24.3
Hombres,El Salvador,Urbana,10 a 12 años,2003,26,,SLV,24.5
Mujeres,El Salvador,Urbana,10 a 12 años,2003,26,,SLV,24.1
Ambos sexos,El Salvador,Urbana,13 años y más,2003,26,,SLV,18.3
Hombres,El Salvador,Urbana,13 años y más,2003,26,,SLV,20.8
Mujeres,El Salvador,Urbana,13 años y más,2003,26,,SLV,16.4
Ambos sexos,El Salvador,Urbana,6 a 9 años,2003,26,,SLV,30.4
Hombres,El Salvador,Urbana,6 a 9 años,2003,26,,SLV,33.2
Mujeres,El Salvador,Urbana,6 a 9 años,2003,26,,SLV,28.3
Ambos sexos,El Salvador,Nacional,0 a 5 años,2004,26,,SLV,42.2
Hombres,El Salvador,Nacional,0 a 5 años,2004,26,,SLV,36.4
Mujeres,El Salvador,Nacional,0 a 5 años,2004,26,,SLV,46.9
Ambos sexos,El Salvador,Nacional,10 a 12 años,2004,26,,SLV,17.4
Hombres,El Salvador,Nacional,10 a 12 años,2004,26,,SLV,18.9
Mujeres,El Salvador,Nacional,10 a 12 años,2004,26,,SLV,16.2
Ambos sexos,El Salvador,Nacional,13 años y más,2004,26,,SLV,12.4
Hombres,El Salvador,Nacional,13 años y más,2004,26,,SLV,13.5
Mujeres,El Salvador,Nacional,13 años y más,2004,26,,SLV,11.6
Ambos sexos,El Salvador,Nacional,6 a 9 años,2004,26,,SLV,28
Hombres,El Salvador,Nacional,6 a 9 años,2004,26,,SLV,31.2
Mujeres,El Salvador,Nacional,6 a 9 años,2004,26,,SLV,25.3
Ambos sexos,El Salvador,Rural,0 a 5 años,2004,26,,SLV,68.7
Hombres,El Salvador,Rural,0 a 5 años,2004,26,,SLV,63.2
Mujeres,El Salvador,Rural,0 a 5 años,2004,26,,SLV,73.3
Ambos sexos,El Salvador,Rural,10 a 12 años,2004,26,,SLV,6.1
Hombres,El Salvador,Rural,10 a 12 años,2004,26,,SLV,7.5
Mujeres,El Salvador,Rural,10 a 12 años,2004,26,,SLV,4.9
Ambos sexos,El Salvador,Rural,13 años y más,2004,26,,SLV,1.8
Hombres,El Salvador,Rural,13 años y más,2004,26,,SLV,1.8
Mujeres,El Salvador,Rural,13 años y más,2004,26,,SLV,1.9
Ambos sexos,El Salvador,Rural,6 a 9 años,2004,26,,SLV,23.4
Hombres,El Salvador,Rural,6 a 9 años,2004,26,,SLV,27.5
Mujeres,El Salvador,Rural,6 a 9 años,2004,26,,SLV,19.9
Ambos sexos,El Salvador,Urbana,0 a 5 años,2004,26,,SLV,27.6
Hombres,El Salvador,Urbana,0 a 5 años,2004,26,,SLV,21
Mujeres,El Salvador,Urbana,0 a 5 años,2004,26,,SLV,32.9
Ambos sexos,El Salvador,Urbana,10 a 12 años,2004,26,,SLV,23.6
Hombres,El Salvador,Urbana,10 a 12 años,2004,26,,SLV,25.4
Mujeres,El Salvador,Urbana,10 a 12 años,2004,26,,SLV,22.2
Ambos sexos,El Salvador,Urbana,13 años y más,2004,26,,SLV,18.3
Hombres,El Salvador,Urbana,13 años y más,2004,26,,SLV,20.2
Mujeres,El Salvador,Urbana,13 años y más,2004,26,,SLV,16.7
Ambos sexos,El Salvador,Urbana,6 a 9 años,2004,26,,SLV,30.5
Hombres,El Salvador,Urbana,6 a 9 años,2004,26,,SLV,33.3
Mujeres,El Salvador,Urbana,6 a 9 años,2004,26,,SLV,28.2
Ambos sexos,El Salvador,Nacional,0 a 5 años,2005,26,,SLV,41.5
Hombres,El Salvador,Nacional,0 a 5 años,2005,26,,SLV,36.5
Mujeres,El Salvador,Nacional,0 a 5 años,2005,26,,SLV,45.4
Ambos sexos,El Salvador,Nacional,10 a 12 años,2005,26,,SLV,17.1
Hombres,El Salvador,Nacional,10 a 12 años,2005,26,,SLV,18.1
Mujeres,El Salvador,Nacional,10 a 12 años,2005,26,,SLV,16.4
Ambos sexos,El Salvador,Nacional,13 años y más,2005,26,,SLV,13.3
Hombres,El Salvador,Nacional,13 años y más,2005,26,,SLV,14.3
Mujeres,El Salvador,Nacional,13 años y más,2005,26,,SLV,12.5
Ambos sexos,El Salvador,Nacional,6 a 9 años,2005,26,,SLV,28.1
Hombres,El Salvador,Nacional,6 a 9 años,2005,26,,SLV,31.2
Mujeres,El Salvador,Nacional,6 a 9 años,2005,26,,SLV,25.7
Ambos sexos,El Salvador,Rural,0 a 5 años,2005,26,,SLV,67.2
Hombres,El Salvador,Rural,0 a 5 años,2005,26,,SLV,62.5
Mujeres,El Salvador,Rural,0 a 5 años,2005,26,,SLV,71
Ambos sexos,El Salvador,Rural,10 a 12 años,2005,26,,SLV,6.3
Hombres,El Salvador,Rural,10 a 12 años,2005,26,,SLV,7.3
Mujeres,El Salvador,Rural,10 a 12 años,2005,26,,SLV,5.5
Ambos sexos,El Salvador,Rural,13 años y más,2005,26,,SLV,2.7
Hombres,El Salvador,Rural,13 años y más,2005,26,,SLV,2.4
Mujeres,El Salvador,Rural,13 años y más,2005,26,,SLV,2.9
Ambos sexos,El Salvador,Rural,6 a 9 años,2005,26,,SLV,23.8
Hombres,El Salvador,Rural,6 a 9 años,2005,26,,SLV,27.7
Mujeres,El Salvador,Rural,6 a 9 años,2005,26,,SLV,20.6
Ambos sexos,El Salvador,Urbana,0 a 5 años,2005,26,,SLV,27.6
Hombres,El Salvador,Urbana,0 a 5 años,2005,26,,SLV,21.8
Mujeres,El Salvador,Urbana,0 a 5 años,2005,26,,SLV,31.9
Ambos sexos,El Salvador,Urbana,10 a 12 años,2005,26,,SLV,23
Hombres,El Salvador,Urbana,10 a 12 años,2005,26,,SLV,24.1
Mujeres,El Salvador,Urbana,10 a 12 años,2005,26,,SLV,22.2
Ambos sexos,El Salvador,Urbana,13 años y más,2005,26,,SLV,19
Hombres,El Salvador,Urbana,13 años y más,2005,26,,SLV,21
Mujeres,El Salvador,Urbana,13 años y más,2005,26,,SLV,17.6
Ambos sexos,El Salvador,Urbana,6 a 9 años,2005,26,,SLV,30.4
Hombres,El Salvador,Urbana,6 a 9 años,2005,26,,SLV,33.1
Mujeres,El Salvador,Urbana,6 a 9 años,2005,26,,SLV,28.3
Ambos sexos,El Salvador,Nacional,0 a 5 años,2006,26,,SLV,40.4
Hombres,El Salvador,Nacional,0 a 5 años,2006,26,,SLV,35.6
Mujeres,El Salvador,Nacional,0 a 5 años,2006,26,,SLV,44.1
Ambos sexos,El Salvador,Nacional,10 a 12 años,2006,26,,SLV,18.7
Hombres,El Salvador,Nacional,10 a 12 años,2006,26,,SLV,19.6
Mujeres,El Salvador,Nacional,10 a 12 años,2006,26,,SLV,18
Ambos sexos,El Salvador,Nacional,13 años y más,2006,26,,SLV,13.2
Hombres,El Salvador,Nacional,13 años y más,2006,26,,SLV,14.4
Mujeres,El Salvador,Nacional,13 años y más,2006,26,,SLV,12.2
Ambos sexos,El Salvador,Nacional,6 a 9 años,2006,26,,SLV,27.8
Hombres,El Salvador,Nacional,6 a 9 años,2006,26,,SLV,30.4
Mujeres,El Salvador,Nacional,6 a 9 años,2006,26,,SLV,25.7
Ambos sexos,El Salvador,Rural,0 a 5 años,2006,26,,SLV,65.2
Hombres,El Salvador,Rural,0 a 5 años,2006,26,,SLV,60.8
Mujeres,El Salvador,Rural,0 a 5 años,2006,26,,SLV,68.7
Ambos sexos,El Salvador,Rural,10 a 12 años,2006,26,,SLV,7.8
Hombres,El Salvador,Rural,10 a 12 años,2006,26,,SLV,8.7
Mujeres,El Salvador,Rural,10 a 12 años,2006,26,,SLV,7.1
Ambos sexos,El Salvador,Rural,13 años y más,2006,26,,SLV,2.5
Hombres,El Salvador,Rural,13 años y más,2006,26,,SLV,2.5
Mujeres,El Salvador,Rural,13 años y más,2006,26,,SLV,2.6
Ambos sexos,El Salvador,Rural,6 a 9 años,2006,26,,SLV,24.4
Hombres,El Salvador,Rural,6 a 9 años,2006,26,,SLV,28
Mujeres,El Salvador,Rural,6 a 9 años,2006,26,,SLV,21.5
Ambos sexos,El Salvador,Urbana,0 a 5 años,2006,26,,SLV,26.7
Hombres,El Salvador,Urbana,0 a 5 años,2006,26,,SLV,21.2
Mujeres,El Salvador,Urbana,0 a 5 años,2006,26,,SLV,30.9
Ambos sexos,El Salvador,Urbana,10 a 12 años,2006,26,,SLV,24.7
Hombres,El Salvador,Urbana,10 a 12 años,2006,26,,SLV,25.9
Mujeres,El Salvador,Urbana,10 a 12 años,2006,26,,SLV,23.8
Ambos sexos,El Salvador,Urbana,13 años y más,2006,26,,SLV,19
Hombres,El Salvador,Urbana,13 años y más,2006,26,,SLV,21.3
Mujeres,El Salvador,Urbana,13 años y más,2006,26,,SLV,17.3
Ambos sexos,El Salvador,Urbana,6 a 9 años,2006,26,,SLV,29.6
Hombres,El Salvador,Urbana,6 a 9 años,2006,26,,SLV,31.7
Mujeres,El Salvador,Urbana,6 a 9 años,2006,26,,SLV,28
Ambos sexos,El Salvador,Nacional,0 a 5 años,2007,26,,SLV,39.3
Hombres,El Salvador,Nacional,0 a 5 años,2007,26,,SLV,34.9
Mujeres,El Salvador,Nacional,0 a 5 años,2007,26,,SLV,42.7
Ambos sexos,El Salvador,Nacional,10 a 12 años,2007,26,,SLV,19.5
Hombres,El Salvador,Nacional,10 a 12 años,2007,26,,SLV,19.9
Mujeres,El Salvador,Nacional,10 a 12 años,2007,26,,SLV,19.2
Ambos sexos,El Salvador,Nacional,13 años y más,2007,26,,SLV,13
Hombres,El Salvador,Nacional,13 años y más,2007,26,,SLV,14.7
Mujeres,El Salvador,Nacional,13 años y más,2007,26,,SLV,11.7
Ambos sexos,El Salvador,Nacional,6 a 9 años,2007,26,,SLV,28.2
Hombres,El Salvador,Nacional,6 a 9 años,2007,26,,SLV,30.5
Mujeres,El Salvador,Nacional,6 a 9 años,2007,26,,SLV,26.4
Ambos sexos,El Salvador,Rural,0 a 5 años,2007,26,,SLV,65.4
Hombres,El Salvador,Rural,0 a 5 años,2007,26,,SLV,61
Mujeres,El Salvador,Rural,0 a 5 años,2007,26,,SLV,69
Ambos sexos,El Salvador,Rural,10 a 12 años,2007,26,,SLV,7.7
Hombres,El Salvador,Rural,10 a 12 años,2007,26,,SLV,8.5
Mujeres,El Salvador,Rural,10 a 12 años,2007,26,,SLV,7.1
Ambos sexos,El Salvador,Rural,13 años y más,2007,26,,SLV,2.5
Hombres,El Salvador,Rural,13 años y más,2007,26,,SLV,2.8
Mujeres,El Salvador,Rural,13 años y más,2007,26,,SLV,2.3
Ambos sexos,El Salvador,Rural,6 a 9 años,2007,26,,SLV,24.3
Hombres,El Salvador,Rural,6 a 9 años,2007,26,,SLV,27.7
Mujeres,El Salvador,Rural,6 a 9 años,2007,26,,SLV,21.6
Ambos sexos,El Salvador,Urbana,0 a 5 años,2007,26,,SLV,26.7
Hombres,El Salvador,Urbana,0 a 5 años,2007,26,,SLV,22
Mujeres,El Salvador,Urbana,0 a 5 años,2007,26,,SLV,30.4
